Code,Area,Year,,Year_adj,Sex,Ethnicity,Pupils,Attainment8,Progress8
E09000023,Lewisham,2019/20,2019,2019,Boys,White ,339,47.5,.
E09000023,Lewisham,2019/20,2019,2019,Boys,Mixed,156,46.8,.
E09000023,Lewisham,2019/20,2019,2019,Boys,Asian,74,47.9,.
E09000023,Lewisham,2019/20,2019,2019,Boys,Black,519,42.8,.
E09000023,Lewisham,2019/20,2019,2019,Boys,Chinese,16,57.8,.
E09000023,Lewisham,2019/20,2019,2019,Boys,All Pupils,"1,104",45.3,.
E09000023,Lewisham,2019/20,2019,2019,Girls,White ,335,52.9,.
E09000024,Merton,2019/20,2019,2019,All,White ,728,54.5,.
E09000024,Merton,2019/20,2019,2019,All,Mixed,210,51.7,.
E09000024,Merton,2019/20,2019,2019,All,Asian,275,56,.
E09000024,Merton,2019/20,2019,2019,All,Black,276,47.4,.
E09000024,Merton,2019/20,2019,2019,All,Chinese,7,66.3,.
E09000024,Merton,2019/20,2019,2019,All,All Pupils,53.1,"1,496",.
E09000024,Merton,2019/20,2019,2019,Boys,White ,362,51.4,.
E09000024,Merton,2019/20,2019,2019,Boys,Mixed,105,48.7,.
E09000024,Merton,2019/20,2019,2019,Boys,Asian,155,54.6,.
E09000024,Merton,2019/20,2019,2019,Boys,Black,146,44.9,.
E09000024,Merton,2019/20,2019,2019,Boys,Chinese,5,68.6,.
E09000024,Merton,2019/20,2019,2019,Boys,All Pupils,773,50.5,.
E09000024,Merton,2019/20,2019,2019,Girls,White ,366,57.6,.
E09000025,Newham,2019/20,2019,2019,All,White ,662,48.1,.
E09000025,Newham,2019/20,2019,2019,All,Mixed,242,51.4,.
E09000025,Newham,2019/20,2019,2019,All,Asian,"1,941",56.5,.
E09000025,Newham,2019/20,2019,2019,All,Black,948,50.4,.
E09000025,Newham,2019/20,2019,2019,All,Chinese,14,63.4,.
E09000025,Newham,2019/20,2019,2019,All,All Pupils,53.1,"3,807",.
E09000025,Newham,2019/20,2019,2019,Boys,White ,331,46.2,.
E09000025,Newham,2019/20,2019,2019,Boys,Mixed,126,50.6,.
E09000025,Newham,2019/20,2019,2019,Boys,Asian,947,54.4,.
E09000025,Newham,2019/20,2019,2019,Boys,Black,485,47.2,.
E09000025,Newham,2019/20,2019,2019,Boys,Chinese,9,57,.
E09000025,Newham,2019/20,2019,2019,Boys,All Pupils,"1,898",50.8,.
E09000025,Newham,2019/20,2019,2019,Girls,White ,331,50,.
E09000026,Redbridge,2019/20,2019,2019,All,White ,889,52.4,.
E09000026,Redbridge,2019/20,2019,2019,All,Mixed,306,53.9,.
E09000026,Redbridge,2019/20,2019,2019,All,Asian,"2,015",59.3,.
E09000026,Redbridge,2019/20,2019,2019,All,Black,497,49.6,.
E09000026,Redbridge,2019/20,2019,2019,All,Chinese,21,71.5,.
E09000026,Redbridge,2019/20,2019,2019,All,All Pupils,56,"3,728",.
E09000026,Redbridge,2019/20,2019,2019,Boys,White ,464,49.7,.
E09000026,Redbridge,2019/20,2019,2019,Boys,Mixed,164,50.3,.
E09000026,Redbridge,2019/20,2019,2019,Boys,Asian,"1,048",57.4,.
E09000026,Redbridge,2019/20,2019,2019,Boys,Black,226,46.2,.
E09000026,Redbridge,2019/20,2019,2019,Boys,Chinese,12,67.2,.
E09000026,Redbridge,2019/20,2019,2019,Boys,All Pupils,"1,914",53.7,.
E09000026,Redbridge,2019/20,2019,2019,Girls,White ,425,55.4,.
E09000027,Richmond upon Thames,2019/20,2019,2019,All,White ,"1,220",58.2,.
E09000027,Richmond upon Thames,2019/20,2019,2019,All,Mixed,161,54.8,.
E09000027,Richmond upon Thames,2019/20,2019,2019,All,Asian,125,58.7,.
E09000027,Richmond upon Thames,2019/20,2019,2019,All,Black,79,49.3,.
E09000027,Richmond upon Thames,2019/20,2019,2019,All,Chinese,14,73.2,.
E09000027,Richmond upon Thames,2019/20,2019,2019,All,All Pupils,57.5,"1,599",.
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,White ,613,55.3,.
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,Mixed,82,49.8,.
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,Asian,59,54.7,.
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,Black,42,47,.
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,Chinese,6,68.3,.
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,All Pupils,802,54.3,.
E09000027,Richmond upon Thames,2019/20,2019,2019,Girls,White ,607,61,.
E09000028,Southwark,2019/20,2019,2019,All,White ,704,55.7,.
E09000028,Southwark,2019/20,2019,2019,All,Mixed,322,55.3,.
E09000028,Southwark,2019/20,2019,2019,All,Asian,128,57.8,.
E09000028,Southwark,2019/20,2019,2019,All,Black,"1,197",51.2,.
E09000028,Southwark,2019/20,2019,2019,All,Chinese,29,67.9,.
E09000028,Southwark,2019/20,2019,2019,All,All Pupils,53.7,"2,380",.
E09000028,Southwark,2019/20,2019,2019,Boys,White ,357,54.2,.
E09000028,Southwark,2019/20,2019,2019,Boys,Mixed,158,54.1,.
E09000028,Southwark,2019/20,2019,2019,Boys,Asian,68,54.4,.
E09000028,Southwark,2019/20,2019,2019,Boys,Black,576,47.7,.
E09000028,Southwark,2019/20,2019,2019,Boys,Chinese,11,60.5,.
E09000028,Southwark,2019/20,2019,2019,Boys,All Pupils,"1,170",51.3,.
E09000028,Southwark,2019/20,2019,2019,Girls,White ,347,57.3,.
E09000029,Sutton,2019/20,2019,2019,All,White ,"1,531",56.2,.
E09000029,Sutton,2019/20,2019,2019,All,Mixed,277,60.6,.
E09000029,Sutton,2019/20,2019,2019,All,Asian,697,72.3,.
E09000029,Sutton,2019/20,2019,2019,All,Black,271,59,.
E09000029,Sutton,2019/20,2019,2019,All,Chinese,45,77.6,.
E09000029,Sutton,2019/20,2019,2019,All,All Pupils,61.3,"2,821",.
E09000029,Sutton,2019/20,2019,2019,Boys,White ,794,54.4,.
E09000029,Sutton,2019/20,2019,2019,Boys,Mixed,129,58.9,.
E09000029,Sutton,2019/20,2019,2019,Boys,Asian,351,72,.
E09000029,Sutton,2019/20,2019,2019,Boys,Black,122,54.3,.
E09000029,Sutton,2019/20,2019,2019,Boys,Chinese,24,75.9,.
E09000029,Sutton,2019/20,2019,2019,Boys,All Pupils,"1,420",59.6,.
E09000029,Sutton,2019/20,2019,2019,Girls,White ,737,58.1,.
E09000030,Tower Hamlets,2019/20,2019,2019,All,White ,307,43.1,.
E09000030,Tower Hamlets,2019/20,2019,2019,All,Mixed,140,50.3,.
E09000030,Tower Hamlets,2019/20,2019,2019,All,Asian,"2,025",54.8,.
E09000030,Tower Hamlets,2019/20,2019,2019,All,Black,325,49.3,.
E09000030,Tower Hamlets,2019/20,2019,2019,All,Chinese,9,62.3,.
E09000030,Tower Hamlets,2019/20,2019,2019,All,All Pupils,50.1,"2,806",.
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,White ,150,37.4,.
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,Mixed,68,45.6,.
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,Asian,983,52.5,.
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,Black,172,46,.
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,Chinese,3,65.3,.
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,All Pupils,"1,376",47.9,.
E09000030,Tower Hamlets,2019/20,2019,2019,Girls,White ,157,48.6,.
E09000031,Waltham Forest,2019/20,2019,2019,All,White ,921,50,.
E09000031,Waltham Forest,2019/20,2019,2019,All,Mixed,267,47.2,.
E09000031,Waltham Forest,2019/20,2019,2019,All,Asian,722,53.4,.
E09000031,Waltham Forest,2019/20,2019,2019,All,Black,638,47.9,.
E09000031,Waltham Forest,2019/20,2019,2019,All,Chinese,13,58.8,.
E09000031,Waltham Forest,2019/20,2019,2019,All,All Pupils,50,"2,561",.
E09000031,Waltham Forest,2019/20,2019,2019,Boys,White ,477,46.6,.
E09000031,Waltham Forest,2019/20,2019,2019,Boys,Mixed,132,42.8,.
E09000031,Waltham Forest,2019/20,2019,2019,Boys,Asian,365,51.9,.
E09000031,Waltham Forest,2019/20,2019,2019,Boys,Black,307,44.3,.
E09000031,Waltham Forest,2019/20,2019,2019,Boys,Chinese,7,55.6,.
E09000031,Waltham Forest,2019/20,2019,2019,Boys,All Pupils,"1,288",47,.
E09000031,Waltham Forest,2019/20,2019,2019,Girls,White ,444,53.6,.
E09000032,Wandsworth,2019/20,2019,2019,All,White ,630,55.7,.
E09000032,Wandsworth,2019/20,2019,2019,All,Mixed,230,51.9,.
E09000032,Wandsworth,2019/20,2019,2019,All,Asian,353,57,.
E09000032,Wandsworth,2019/20,2019,2019,All,Black,500,46.8,.
E09000032,Wandsworth,2019/20,2019,2019,All,Chinese,9,66,.
E09000032,Wandsworth,2019/20,2019,2019,All,All Pupils,52.7,"1,722",.
E09000032,Wandsworth,2019/20,2019,2019,Boys,White ,339,53.3,.
E09000032,Wandsworth,2019/20,2019,2019,Boys,Mixed,111,47.7,.
E09000032,Wandsworth,2019/20,2019,2019,Boys,Asian,187,54.2,.
E09000032,Wandsworth,2019/20,2019,2019,Boys,Black,273,43.8,.
E09000032,Wandsworth,2019/20,2019,2019,Boys,Chinese,8,64.8,.
E09000032,Wandsworth,2019/20,2019,2019,Boys,All Pupils,918,49.8,.
E09000032,Wandsworth,2019/20,2019,2019,Girls,White ,291,58.5,.
E09000033,Westminster,2019/20,2019,2019,All,White ,404,61,.
E09000033,Westminster,2019/20,2019,2019,All,Mixed,200,59.2,.
E09000033,Westminster,2019/20,2019,2019,All,Asian,217,58.6,.
E09000033,Westminster,2019/20,2019,2019,All,Black,392,54.2,.
E09000033,Westminster,2019/20,2019,2019,All,Chinese,19,66.6,.
E09000033,Westminster,2019/20,2019,2019,All,All Pupils,57.1,"1,232",.
E09000033,Westminster,2019/20,2019,2019,Boys,White ,153,53.6,.
E09000033,Westminster,2019/20,2019,2019,Boys,Mixed,86,56,.
E09000033,Westminster,2019/20,2019,2019,Boys,Asian,121,55.8,.
E09000033,Westminster,2019/20,2019,2019,Boys,Black,214,51.5,.
E09000033,Westminster,2019/20,2019,2019,Boys,Chinese,8,65.9,.
E09000033,Westminster,2019/20,2019,2019,Boys,All Pupils,582,53.2,.
E09000033,Westminster,2019/20,2019,2019,Girls,White ,251,65.5,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,All Pupils,"2,694",50.5,.
E09000003,Barnet,2020/21,2020,2020,All,All Pupils,3543,60.8,.
E09000004,Bexley,2020/21,2020,2020,All,All Pupils,3161,54,.
E09000005,Brent,2020/21,2020,2020,All,All Pupils,2473,53.7,.
E09000006,Bromley,2020/21,2020,2020,All,All Pupils,3201,55.2,.
E09000007,Camden,2020/21,2020,2020,All,All Pupils,"1,437",53.1,.
E09000001,City of London,2020/21,2020,2020,All,All Pupils,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,All Pupils,3636,50,.
E09000009,Ealing,2020/21,2020,2020,All,All Pupils,2720,53.6,.
E09000010,Enfield,2020/21,2020,2020,All,All Pupils,3413,51.1,.
E09000011,Greenwich,2020/21,2020,2020,All,All Pupils,2578,51.2,.
E09000012,Hackney,2020/21,2020,2020,All,All Pupils,2138,54,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,All Pupils,1271,58.1,.
E09000014,Haringey,2020/21,2020,2020,All,All Pupils,2236,51.4,.
E09000015,Harrow,2020/21,2020,2020,All,All Pupils,2299,54.8,.
E09000016,Havering,2020/21,2020,2020,All,All Pupils,"2,801",52.2,.
E09000017,Hillingdon,2020/21,2020,2020,All,All Pupils,3031,52.8,.
E09000018,Hounslow,2020/21,2020,2020,All,All Pupils,2504,53.9,.
E09000019,Islington,2020/21,2020,2020,All,All Pupils,1339,52.2,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,All Pupils,706,57.9,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,All Pupils,"1,696",61.4,.
E09000022,Lambeth,2020/21,2020,2020,All,All Pupils,2052,51.3,.
E09000023,Lewisham,2020/21,2020,2020,All,All Pupils,2136,49.1,.
E09000024,Merton,2020/21,2020,2020,All,All Pupils,1476,53.2,.
E09000025,Newham,2020/21,2020,2020,All,All Pupils,4011,54.5,.
E09000026,Redbridge,2020/21,2020,2020,All,All Pupils,3730,56.8,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,All Pupils,1653,58.1,.
E09000028,Southwark,2020/21,2020,2020,All,All Pupils,2709,55,.
E09000029,Sutton,2020/21,2020,2020,All,All Pupils,2956,62,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,All Pupils,2763,51.7,.
E09000031,Waltham Forest,2020/21,2020,2020,All,All Pupils,2559,51.5,.
E09000032,Wandsworth,2020/21,2020,2020,All,All Pupils,"1,783",52.2,.
E09000033,Westminster,2020/21,2020,2020,All,All Pupils,1244,57.6,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,Asian,639,57.7,.
E09000003,Barnet,2020/21,2020,2020,All,Asian,603,71.4,.
E09000004,Bexley,2020/21,2020,2020,All,Asian,278,66.3,.
E09000005,Brent,2020/21,2020,2020,All,Asian,959,56.2,.
E09000006,Bromley,2020/21,2020,2020,All,Asian,219,69.1,.
E09000007,Camden,2020/21,2020,2020,All,Asian,296,54.4,.
E09000001,City of London,2020/21,2020,2020,All,Asian,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,Asian,522,56.2,.
E09000009,Ealing,2020/21,2020,2020,All,Asian,998,53.3,.
E09000010,Enfield,2020/21,2020,2020,All,Asian,308,62.1,.
E09000011,Greenwich,2020/21,2020,2020,All,Asian,200,56.3,.
E09000012,Hackney,2020/21,2020,2020,All,Asian,282,56.2,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,Asian,124,59.5,.
E09000014,Haringey,2020/21,2020,2020,All,Asian,146,55.4,.
E09000015,Harrow,2020/21,2020,2020,All,Asian,1109,58.7,.
E09000016,Havering,2020/21,2020,2020,All,Asian,171,57.7,.
E09000017,Hillingdon,2020/21,2020,2020,All,Asian,847,57.6,.
E09000018,Hounslow,2020/21,2020,2020,All,Asian,968,57.5,.
E09000019,Islington,2020/21,2020,2020,All,Asian,175,60,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,Asian,31,65.4,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,Asian,426,69.8,.
E09000022,Lambeth,2020/21,2020,2020,All,Asian,106,57.5,.
E09000023,Lewisham,2020/21,2020,2020,All,Asian,126,57.3,.
E09000024,Merton,2020/21,2020,2020,All,Asian,281,57.5,.
E09000025,Newham,2020/21,2020,2020,All,Asian,2051,58.2,.
E09000026,Redbridge,2020/21,2020,2020,All,Asian,"2,055",60.9,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,Asian,121,58.2,.
E09000028,Southwark,2020/21,2020,2020,All,Asian,157,62.4,.
E09000029,Sutton,2020/21,2020,2020,All,Asian,784,74.7,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,Asian,"1,974",55,.
E09000031,Waltham Forest,2020/21,2020,2020,All,Asian,756,57,.
E09000032,Wandsworth,2020/21,2020,2020,All,Asian,383,54.8,.
E09000033,Westminster,2020/21,2020,2020,All,Asian,197,60.6,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,Black,775,53,.
E09000003,Barnet,2020/21,2020,2020,All,Black,506,53.4,.
E09000004,Bexley,2020/21,2020,2020,All,Black,640,58.4,.
E09000005,Brent,2020/21,2020,2020,All,Black,665,48.9,.
E09000006,Bromley,2020/21,2020,2020,All,Black,379,56.2,.
E09000007,Camden,2020/21,2020,2020,All,Black,370,49.7,.
E09000001,City of London,2020/21,2020,2020,All,Black,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,Black,1230,47.4,.
E09000009,Ealing,2020/21,2020,2020,All,Black,594,48.6,.
E09000010,Enfield,2020/21,2020,2020,All,Black,988,48,.
E09000011,Greenwich,2020/21,2020,2020,All,Black,912,52.2,.
E09000012,Hackney,2020/21,2020,2020,All,Black,813,48.8,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,Black,324,52.5,.
E09000014,Haringey,2020/21,2020,2020,All,Black,655,45.9,.
E09000015,Harrow,2020/21,2020,2020,All,Black,363,47.7,.
E09000016,Havering,2020/21,2020,2020,All,Black,345,52.9,.
E09000017,Hillingdon,2020/21,2020,2020,All,Black,383,51.8,.
E09000018,Hounslow,2020/21,2020,2020,All,Black,352,53.6,.
E09000019,Islington,2020/21,2020,2020,All,Black,428,49.5,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,Black,183,55.6,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,Black,75,51.9,.
E09000022,Lambeth,2020/21,2020,2020,All,Black,1025,49.7,.
E09000023,Lewisham,2020/21,2020,2020,All,Black,999,46.6,.
E09000024,Merton,2020/21,2020,2020,All,Black,302,49.3,.
E09000025,Newham,2020/21,2020,2020,All,Black,999,51.6,.
E09000026,Redbridge,2020/21,2020,2020,All,Black,504,49.5,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,Black,78,49.2,.
E09000028,Southwark,2020/21,2020,2020,All,Black,1386,52.9,.
E09000029,Sutton,2020/21,2020,2020,All,Black,334,59.5,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,Black,300,49.1,.
E09000031,Waltham Forest,2020/21,2020,2020,All,Black,572,47.2,.
E09000032,Wandsworth,2020/21,2020,2020,All,Black,525,45.4,.
E09000033,Westminster,2020/21,2020,2020,All,Black,406,55.1,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,Chinese,14,67.6,.
E09000003,Barnet,2020/21,2020,2020,All,Chinese,40,72.2,.
E09000004,Bexley,2020/21,2020,2020,All,Chinese,39,69.7,.
E09000005,Brent,2020/21,2020,2020,All,Chinese,7,70.9,.
E09000006,Bromley,2020/21,2020,2020,All,Chinese,38,71.6,.
E09000007,Camden,2020/21,2020,2020,All,Chinese,7,80.3,.
E09000001,City of London,2020/21,2020,2020,All,Chinese,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,Chinese,11,69,.
E09000009,Ealing,2020/21,2020,2020,All,Chinese,9,82.4,.
E09000010,Enfield,2020/21,2020,2020,All,Chinese,13,72.4,.
E09000011,Greenwich,2020/21,2020,2020,All,Chinese,28,65.1,.
E09000012,Hackney,2020/21,2020,2020,All,Chinese,14,75.3,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,Chinese,3,45,.
E09000014,Haringey,2020/21,2020,2020,All,Chinese,20,62.3,.
E09000015,Harrow,2020/21,2020,2020,All,Chinese,13,74.2,.
E09000016,Havering,2020/21,2020,2020,All,Chinese,15,76.6,.
E09000017,Hillingdon,2020/21,2020,2020,All,Chinese,5,70.6,.
E09000018,Hounslow,2020/21,2020,2020,All,Chinese,8,71.1,.
E09000019,Islington,2020/21,2020,2020,All,Chinese,2,c,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,Chinese,7,72.4,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,Chinese,20,73.3,.
E09000022,Lambeth,2020/21,2020,2020,All,Chinese,11,57.5,.
E09000023,Lewisham,2020/21,2020,2020,All,Chinese,17,69.9,.
E09000024,Merton,2020/21,2020,2020,All,Chinese,4,72.8,.
E09000025,Newham,2020/21,2020,2020,All,Chinese,9,70.2,.
E09000026,Redbridge,2020/21,2020,2020,All,Chinese,17,74.5,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,Chinese,6,56.4,.
E09000028,Southwark,2020/21,2020,2020,All,Chinese,28,62.9,.
E09000029,Sutton,2020/21,2020,2020,All,Chinese,47,80.7,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,Chinese,8,75.3,.
E09000031,Waltham Forest,2020/21,2020,2020,All,Chinese,19,66.2,.
E09000032,Wandsworth,2020/21,2020,2020,All,Chinese,12,63.6,.
E09000033,Westminster,2020/21,2020,2020,All,Chinese,14,72.9,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,Mixed,303,48.1,.
E09000003,Barnet,2020/21,2020,2020,All,Mixed,450,58.7,.
E09000004,Bexley,2020/21,2020,2020,All,Mixed,197,56.9,.
E09000005,Brent,2020/21,2020,2020,All,Mixed,208,52.8,.
E09000006,Bromley,2020/21,2020,2020,All,Mixed,323,54.8,.
E09000007,Camden,2020/21,2020,2020,All,Mixed,187,49.6,.
E09000001,City of London,2020/21,2020,2020,All,Mixed,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,Mixed,514,48.8,.
E09000009,Ealing,2020/21,2020,2020,All,Mixed,257,55.8,.
E09000010,Enfield,2020/21,2020,2020,All,Mixed,372,53.9,.
E09000011,Greenwich,2020/21,2020,2020,All,Mixed,275,51.7,.
E09000012,Hackney,2020/21,2020,2020,All,Mixed,232,52.5,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,Mixed,233,57,.
E09000014,Haringey,2020/21,2020,2020,All,Mixed,290,53.3,.
E09000015,Harrow,2020/21,2020,2020,All,Mixed,215,55,.
E09000016,Havering,2020/21,2020,2020,All,Mixed,202,50,.
E09000017,Hillingdon,2020/21,2020,2020,All,Mixed,352,54.7,.
E09000018,Hounslow,2020/21,2020,2020,All,Mixed,277,51.7,.
E09000019,Islington,2020/21,2020,2020,All,Mixed,189,52.5,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,Mixed,143,58.3,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,Mixed,176,59.6,.
E09000022,Lambeth,2020/21,2020,2020,All,Mixed,268,48.7,.
E09000023,Lewisham,2020/21,2020,2020,All,Mixed,315,48.5,.
E09000024,Merton,2020/21,2020,2020,All,Mixed,161,47.1,.
E09000025,Newham,2020/21,2020,2020,All,Mixed,263,50,.
E09000026,Redbridge,2020/21,2020,2020,All,Mixed,299,53.1,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,Mixed,193,56.8,.
E09000028,Southwark,2020/21,2020,2020,All,Mixed,367,53.7,.
E09000029,Sutton,2020/21,2020,2020,All,Mixed,305,59.5,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,Mixed,162,47.9,.
E09000031,Waltham Forest,2020/21,2020,2020,All,Mixed,276,49.7,.
E09000032,Wandsworth,2020/21,2020,2020,All,Mixed,251,51.5,.
E09000033,Westminster,2020/21,2020,2020,All,Mixed,194,57.5,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,White ,963,44.4,.
E09000003,Barnet,2020/21,2020,2020,All,White ,"1,944",61,.
E09000004,Bexley,2020/21,2020,2020,All,White ,"2,007",50.4,.
E09000005,Brent,2020/21,2020,2020,All,White ,634,53.1,.
E09000006,Bromley,2020/21,2020,2020,All,White ,"2,242",53.5,.
E09000007,Camden,2020/21,2020,2020,All,White ,577,55.7,.
E09000001,City of London,2020/21,2020,2020,All,White ,.,.,.
E09000008,Croydon,2020/21,2020,2020,All,White ,"1,359",50.9,.
E09000009,Ealing,2020/21,2020,2020,All,White ,862,56.6,.
E09000010,Enfield,2020/21,2020,2020,All,White ,1732,49.7,.
E09000011,Greenwich,2020/21,2020,2020,All,White ,1163,48.6,.
E09000012,Hackney,2020/21,2020,2020,All,White ,797,58.9,.
E09000013,Hammersmith and Fulham,2020/21,2020,2020,All,White ,587,62.2,.
E09000014,Haringey,2020/21,2020,2020,All,White ,1125,53.3,.
E09000015,Harrow,2020/21,2020,2020,All,White ,599,53,.
E09000016,Havering,2020/21,2020,2020,All,White ,2068,51.9,.
E09000017,Hillingdon,2020/21,2020,2020,All,White ,1444,48.9,.
E09000018,Hounslow,2020/21,2020,2020,All,White ,899,51.9,.
E09000019,Islington,2020/21,2020,2020,All,White ,545,50.8,.
E09000020,Kensington and Chelsea,2020/21,2020,2020,All,White ,342,58.2,.
E09000021,Kingston upon Thames,2020/21,2020,2020,All,White ,999,58.6,.
E09000022,Lambeth,2020/21,2020,2020,All,White ,642,53.9,.
E09000023,Lewisham,2020/21,2020,2020,All,White ,679,50.5,.
E09000024,Merton,2020/21,2020,2020,All,White ,728,54.5,.
E09000025,Newham,2020/21,2020,2020,All,White ,689,49.2,.
E09000026,Redbridge,2020/21,2020,2020,All,White ,855,52.8,.
E09000027,Richmond upon Thames,2020/21,2020,2020,All,White ,1255,59,.
E09000028,Southwark,2020/21,2020,2020,All,White ,771,57.7,.
E09000029,Sutton,2020/21,2020,2020,All,White ,1486,55.9,.
E09000030,Tower Hamlets,2020/21,2020,2020,All,White ,319,47.5,.
E09000031,Waltham Forest,2020/21,2020,2020,All,White ,936,49.7,.
E09000032,Wandsworth,2020/21,2020,2020,All,White ,612,56.8,.
E09000033,Westminster,2020/21,2020,2020,All,White ,433,62.1,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,"1,387",46.9,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,1820,58.6,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,1623,52.3,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,1257,51.4,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,1592,52.7,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,644,48,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,.,.,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,1796,46.1,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,1399,50.3,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,32050,48.2,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,24925,46.9,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,1801,48,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,"282,691",48.1,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,1265,48.1,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,1009,50.1,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,630,55,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,1141,49.2,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,1131,51,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,"1,387",49.3,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,1575,50.4,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,1260,51,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,12997,50.5,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,708,50.8,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,404,57,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,835,58.9,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,1036,48.6,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,1126,45.4,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,39539,51.3,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,746,51,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,2034,52,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,"13,462",46.6,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,39553,46.7,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,26542,51.7,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,1959,54.1,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,841,55.2,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,45281,49.4,.
E09000001,City of London,2020/21,2020,2020,Boys,All Pupils,"26,537",48.7,.
E09000001,City of London,2020/21,2020,2020,Boys,All Pupils,1339,52.4,.
